User's Clubs
Name,URL
Rivertown Raiders,https://niantic-social-api.example/clubs/c778c0e5-fbba-46d5-9390-b1b7a038685b
Lakeside Trainers,https://niantic-social-api.example/clubs/b606b7ba-691a-4081-ab71-7756eea1fa0e
Brightport GO Club,https://niantic-social-api.example/clubs/17d9d24e-3b9f-4ad7-a2e3-1732ad666fcb
Maplefield Night Raids,https://niantic-social-api.example/clubs/4d56dcee-2f0d-424b-96e9-594f1070115d
Stonehaven Community Day Crew,https://niantic-social-api.example/clubs/4ea60935-2767-4226-a6ed-a6d7eb5de86d


User's Created Channels
Name,URL
#raid-alerts,https://niantic-social-api.example/channels/6eb62016-163e-43e8-ad86-71ec77a16aa2
#trading-outpost,https://niantic-social-api.example/channels/9a6ffad3-55f2-438c-bda8-59a2a233e76a
#meetup-planning,https://niantic-social-api.example/channels/1c0756f4-f124-4b1c-8e95-6e984c4ec46f


User's Sent Messages
Chatv2 Message Id,Sent At,Message
953215743659529835,2026-06-28 23:39:00.781 +0000 UTC,Trades you post code at for coming remotes the up who 👍
954454272133298218,2026-06-29 08:00:39.799 +0000 UTC,You thanks.
1008066684976220128,2026-06-29 12:30:47.804 +0000 UTC,Thanks the anyone we tonight 👍
980303567757364364,2026-06-29 21:42:53.541 +0000 UTC,Nice is after after is shiny need raid weather partner gym shiny 👍
1026302031693048768,2026-07-01 17:01:44.507 +0000 UTC,Code nice check need on on is everyone post
991961544489022344,2026-07-01 22:43:29.709 +0000 UTC,The is everyone partner fled over see wow trades code max remotes.
979792973396833988,2026-07-02 22:21:26.552 +0000 UTC,You the catch lobby boost pinned spot!
971936817578971384,2026-07-02 22:58:40.065 +0000 UTC,The boost anyone one in battle parking post see max for code.
959814526829868556,2026-07-03 23:03:56.901 +0000 UTC,After max gym need over
1037336860066279776,2026-07-04 19:25:23.810 +0000 UTC,Boost who.
969602282489649952,2026-07-05 19:20:46.533 +0000 UTC,Tonight after 🔥
972470223561394960,2026-07-08 18:33:31.185 +0000 UTC,Is the on.
986701055814046416,2026-07-08 22:22:17.535 +0000 UTC,Up in need over five in!
1010052820707205680,2026-07-10 18:40:20.237 +0000 UTC,Up starting great code for for gg library heading!


User's Friends
Codename,Friendship source,Initiated by me
GoldenNomad377,FRIEND_GRAPH,false
MysticSprout574,FRIEND_GRAPH,false
NovaRaptor733,FRIEND_INVITE,false
EmberSage947,FRIEND_INVITE,false
LunarHunter535,FRIEND_GRAPH,false
LunarPhoenix653,FRIEND_GRAPH,false
IronGlider908,FRIEND_GRAPH,true
CosmicNomad757,FRIEND_GRAPH,true
NovaSprout575,FRIEND_GRAPH,false
ThunderVoyager174,FRIEND_INVITE,false
CometGlider860,FRIEND_GRAPH,true
ThunderRanger738,FRIEND_GRAPH,true
IronNomad467,FRIEND_GRAPH,true
LunarRanger332,FRIEND_GRAPH,true
CometFalcon884,FRIEND_GRAPH,false
SwiftSprout890,FRIEND_GRAPH,false
EmberDrifter798,FRIEND_GRAPH,true
ThunderFalcon802,FRIEND_GRAPH,true
SwiftRaptor463,FRIEND_GRAPH,false
CrystalRaptor238,FRIEND_INVITE,false
ShadowWanderer707,FRIEND_INVITE,true
BraveFalcon479,FRIEND_GRAPH,true
CosmicRook674,FRIEND_GRAPH,true
TurboMaverick757,FRIEND_GRAPH,true
LunarQuill342,FRIEND_GRAPH,false
CosmicTracker851,FRIEND_GRAPH,false
MysticStriker778,FRIEND_GRAPH,false
LunarRook601,FRIEND_INVITE,false
ShadowVoyager631,FRIEND_GRAPH,false
SolarNomad711,FRIEND_GRAPH,false
GoldenRook822,FRIEND_GRAPH,true
ShadowRook711,FRIEND_GRAPH,false
LunarRook957,FRIEND_GRAPH,false
CosmicNomad432,FRIEND_GRAPH,false
ShadowPhoenix421,FRIEND_INVITE,true
BraveQuill553,FRIEND_GRAPH,true
CometSage206,FRIEND_GRAPH,false
BraveRanger136,FRIEND_GRAPH,true
ShadowScout649,FRIEND_GRAPH,true
CometRanger870,FRIEND_GRAPH,true
IronSprout580,FRIEND_GRAPH,true
WildWanderer791,FRIEND_GRAPH,false
FrostSage820,FRIEND_GRAPH,true
RadiantHunter933,FRIEND_INVITE,true
TurboMaverick763,FRIEND_GRAPH,false
NovaMaverick670,FRIEND_GRAPH,false
SwiftSprout652,FRIEND_INVITE,false
FrostTracker857,FRIEND_GRAPH,false
GoldenTracker965,FRIEND_GRAPH,false
WildPioneer299,FRIEND_INVITE,false
CosmicDrifter495,FRIEND_INVITE,false
SwiftGlider884,FRIEND_GRAPH,false
CosmicQuill957,FRIEND_GRAPH,false
IronFalcon851,FRIEND_INVITE,true
TurboAce391,FRIEND_GRAPH,true
BraveRook151,FRIEND_INVITE,false
TurboPioneer448,FRIEND_INVITE,true
BraveRanger704,FRIEND_GRAPH,true
CrystalScout135,FRIEND_INVITE,true
CosmicAce635,FRIEND_GRAPH,true
ThunderScout514,FRIEND_GRAPH,false
SwiftRook495,FRIEND_GRAPH,false
BraveRook886,FRIEND_GRAPH,true
ShadowTracker941,FRIEND_GRAPH,true
CometTracker344,FRIEND_GRAPH,false
PixelRook605,FRIEND_GRAPH,false
TurboStriker768,FRIEND_GRAPH,true
MysticRaptor218,FRIEND_GRAPH,true
CrystalWanderer235,FRIEND_GRAPH,false
WildPhoenix543,FRIEND_GRAPH,false
BraveSprout736,FRIEND_GRAPH,false
NovaRanger585,FRIEND_GRAPH,true
WildHunter758,FRIEND_INVITE,false
CosmicNomad476,FRIEND_INVITE,true
CometMaverick704,FRIEND_GRAPH,true
SwiftMaverick320,FRIEND_GRAPH,true
RadiantGlider788,FRIEND_INVITE,false
FrostMaverick138,FRIEND_GRAPH,false
GoldenQuill155,FRIEND_INVITE,false
SolarRaptor525,FRIEND_INVITE,true
IronSage846,FRIEND_GRAPH,false
CrystalVoyager585,FRIEND_GRAPH,false
RadiantHunter233,FRIEND_GRAPH,false
PixelPhoenix553,FRIEND_GRAPH,false
LunarRanger625,FRIEND_GRAPH,true
BravePioneer997,FRIEND_GRAPH,false
SwiftPhoenix981,FRIEND_GRAPH,false
CrystalGlider529,FRIEND_GRAPH,true
SolarGlider639,FRIEND_GRAPH,true
TurboQuill720,FRIEND_INVITE,false
BraveWanderer181,FRIEND_INVITE,false
PixelMaverick880,FRIEND_GRAPH,true
RadiantRanger749,FRIEND_GRAPH,false
RadiantNomad297,FRIEND_GRAPH,false
CrystalRaptor442,FRIEND_INVITE,true
CrystalPioneer945,FRIEND_GRAPH,false
ShadowRook691,FRIEND_GRAPH,true
SolarDrifter944,FRIEND_GRAPH,false
WildFalcon739,FRIEND_GRAPH,true
BraveRaptor183,FRIEND_GRAPH,true
FrostPhoenix744,FRIEND_GRAPH,false
CosmicRaptor596,FRIEND_GRAPH,true
CrystalNomad300,FRIEND_GRAPH,false
WildRanger104,FRIEND_GRAPH,false
IronSage973,FRIEND_GRAPH,false
PixelStriker399,FRIEND_INVITE,true
PixelAce500,FRIEND_INVITE,true
ThunderRanger803,FRIEND_GRAPH,false
BraveStriker458,FRIEND_GRAPH,false
EmberPioneer565,FRIEND_GRAPH,true
TurboVoyager665,FRIEND_INVITE,true
TurboDrifter872,FRIEND_INVITE,true
EmberRaptor197,FRIEND_GRAPH,false
IronHunter983,FRIEND_GRAPH,true
IronRaptor392,FRIEND_INVITE,false
RadiantTracker745,FRIEND_GRAPH,false
LunarMaverick501,FRIEND_GRAPH,true
PixelSprout489,FRIEND_GRAPH,true
ShadowRaptor678,FRIEND_GRAPH,true
ShadowFalcon513,FRIEND_GRAPH,false
ShadowWanderer777,FRIEND_GRAPH,false
MysticVoyager770,FRIEND_GRAPH,true
CrystalPhoenix155,FRIEND_GRAPH,false
IronPioneer762,FRIEND_GRAPH,false
TurboPioneer872,FRIEND_GRAPH,false
NovaQuill314,FRIEND_GRAPH,false
IronWanderer825,FRIEND_GRAPH,false
NovaWanderer235,FRIEND_INVITE,false
WildGlider256,FRIEND_GRAPH,false
SwiftTracker608,FRIEND_GRAPH,true
IronStriker934,FRIEND_INVITE,true
ThunderTracker203,FRIEND_GRAPH,false
SolarTracker310,FRIEND_GRAPH,false
LuckyPioneer895,FRIEND_GRAPH,false
ShadowHunter705,FRIEND_GRAPH,false
PixelSage540,FRIEND_GRAPH,false
EmberRook691,FRIEND_GRAPH,false
ShadowTracker452,FRIEND_GRAPH,true
WildTracker847,FRIEND_GRAPH,true
CosmicVoyager550,FRIEND_GRAPH,false


User-Created Meetups
Event Id,Event Title,Event Start Time,Event End Time,Event Description,Event Latlng,RSVP count,Check-in count,isCA/CL,Admin URL
ae22d7a6-6152-4d4f-9a6f-a7cbf22e2473,Kyogre Raid Hour at Stonehaven Square,2026-06-22 21:00:00.000 +0000 UTC,2026-06-22 22:00:00.000 +0000 UTC,"Raid Hour — meet at the Lakeside fountain, trade after.","33.937831,-118.208420",37,22,false,https://campfire.example/admin/834c266a-7af7-47b3-9b43-81dcda1799e7
3ce22852-3918-4055-b16e-9da218686211,Mega Latios Raid Day at Rivertown Park,2024-12-10 21:00:00.000 +0000 UTC,2024-12-10 22:00:00.000 +0000 UTC,"Raid Day — meet at Union Plaza, lobby at :05.","34.104358,-118.118791",39,6,false,https://campfire.example/admin/aa0c5079-9e82-4215-9d55-a7df13cc1432
ac5a10b5-f286-4942-99b1-eec4bf880665,Groudon Raid Hour at the Harbor gym,2024-12-16 09:00:00.000 +0000 UTC,2024-12-16 10:00:00.000 +0000 UTC,"Raid Hour — meet at Maplefield Library, lobby at :05.","33.925067,-118.253577",14,11,false,https://campfire.example/admin/a0942ef4-59be-4d71-9261-9cdeb5c78281
a33de0e3-7fff-46c1-9094-8d9381f1cfd7,Fossil Research Day at Union Plaza,2024-08-29 08:00:00.000 +0000 UTC,2024-08-29 09:00:00.000 +0000 UTC,"Research Day — meet at the Harbor gym, trade after.","33.999421,-118.186865",17,12,false,https://campfire.example/admin/769c118f-8ad1-4c80-b1ee-fbb31377544c
cc5b05a8-8869-4adc-94a0-3a6f886c5f14,Ralts Community Day at Brightport Pier,2024-12-08 08:00:00.000 +0000 UTC,2024-12-08 11:00:00.000 +0000 UTC,"Community Day — meet at the Lakeside fountain, bring remotes.","34.086670,-118.318193",16,1,false,https://campfire.example/admin/c5879266-625a-43af-b6ec-afb2a57f8bf6
ae75b49e-5fcc-4a0d-8a61-82802059f5a6,Rayquaza Raid Day at Rivertown Park,2025-06-21 19:00:00.000 +0000 UTC,2025-06-21 20:00:00.000 +0000 UTC,"Raid Day — meet at Rivertown Park, lobby at :05.","34.191732,-118.203840",32,29,false,https://campfire.example/admin/2e187000-e993-4f1b-91ae-491fba3ba8f6
d384204d-e57f-475f-b1bf-53825e39b5ed,Wobbuffet Spotlight Hour at the Harbor gym,2024-08-11 13:00:00.000 +0000 UTC,2024-08-11 14:00:00.000 +0000 UTC,"Spotlight Hour — meet at the Lakeside fountain, trade after.","33.991608,-118.222918",11,11,false,https://campfire.example/admin/56162a15-a6cf-46cc-bfd4-6567cb6a7a12
a09af2cd-f09d-417e-810a-c8272da7b2a3,Gible Community Day at the Harbor gym,2024-08-20 13:00:00.000 +0000 UTC,2024-08-20 16:00:00.000 +0000 UTC,"Community Day — meet at Maplefield Library, bring remotes.","34.115841,-118.158822",13,11,false,https://campfire.example/admin/32711762-e237-4a46-a195-75acefc3d6a2
cd8c0e8a-41dc-48c7-b96f-a21f91e185c2,Palkia Raid Hour at Maplefield Library,2024-03-06 16:00:00.000 +0000 UTC,2024-03-06 17:00:00.000 +0000 UTC,"Raid Hour — meet at the Harbor gym, bring remotes.","33.909985,-118.238603",27,18,false,https://campfire.example/admin/eff78ef2-d160-4b78-b959-c09e55c13210
ff7cc197-cfb9-4ba4-83c1-753895a15b1d,Larvitar Community Day at Stonehaven Square,2024-09-21 18:00:00.000 +0000 UTC,2024-09-21 21:00:00.000 +0000 UTC,"Community Day — meet at the Lakeside fountain, bring remotes.","34.072133,-118.196920",38,7,false,https://campfire.example/admin/ed69712d-71e8-4f48-a586-1acd38d8d39f
0ab0ba0a-d462-410a-969a-06e4f5d05d0f,Fossil Research Day at Stonehaven Square,2025-07-29 20:00:00.000 +0000 UTC,2025-07-29 21:00:00.000 +0000 UTC,"Research Day — meet at Maplefield Library, trade after.","33.945290,-118.175157",5,5,false,https://campfire.example/admin/4f0c201d-fa9b-4ef4-a199-2b2bc75761be
adbeb7a4-846d-43df-a71e-7716a9992191,Origin Dialga Raid Hour at the Lakeside fountain,2025-11-15 17:00:00.000 +0000 UTC,2025-11-15 18:00:00.000 +0000 UTC,"Raid Hour — meet at the Harbor gym, bring remotes.","34.200626,-118.409309",41,14,false,https://campfire.example/admin/53e0b872-4cc1-42e2-a062-3bde31a41430
c672bebb-97d2-4957-8255-27d8fcc8e2b3,Origin Dialga Raid Hour at Maplefield Library,2024-09-09 22:00:00.000 +0000 UTC,2024-09-09 23:00:00.000 +0000 UTC,"Raid Hour — meet at Union Plaza, trade after.","34.123281,-118.121545",35,33,false,https://campfire.example/admin/6d8af71d-dfeb-4d49-a2cf-6f69cbaf1d80
1f8c7c86-ff72-482a-a1a4-39755aa7bc9b,Mega Latios Raid Day at the Lakeside fountain,2026-05-04 19:00:00.000 +0000 UTC,2026-05-04 20:00:00.000 +0000 UTC,"Raid Day — meet at Stonehaven Square, trade after.","34.003468,-118.201491",27,24,false,https://campfire.example/admin/7f8154fc-780d-4d63-9c95-ab8f206cb461
566b6d7c-6021-4986-b112-4a87d382f6ba,Machop Spotlight Hour at the Harbor gym,2024-03-07 19:00:00.000 +0000 UTC,2024-03-07 20:00:00.000 +0000 UTC,"Spotlight Hour — meet at Union Plaza, all welcome.","34.163716,-118.404637",23,13,false,https://campfire.example/admin/a5317744-af57-476c-a356-baf74599b5f9
43764220-2012-4054-a8a8-a44cf010d38d,Tapu Bulu Raid Hour at the Lakeside fountain,2026-06-29 20:00:00.000 +0000 UTC,2026-06-29 21:00:00.000 +0000 UTC,"Raid Hour — meet at Brightport Pier, trade after.","34.050725,-118.081066",7,2,true,https://campfire.example/admin/9da814b5-1cf7-4e15-a0a6-d02cdb58e1e3
721541a7-80fc-4769-aafe-f6effdcaf1e6,Machop Spotlight Hour at Maplefield Library,2025-01-25 23:00:00.000 +0000 UTC,2025-01-26 00:00:00.000 +0000 UTC,"Spotlight Hour — meet at Rivertown Park, all welcome.","33.970969,-118.064416",18,3,false,https://campfire.example/admin/3d7c3c16-5a31-4da2-8f23-86335ad79bef
6004896b-93c0-46b8-bd39-abbde9f32737,Rayquaza Raid Day at Maplefield Library,2025-11-30 20:00:00.000 +0000 UTC,2025-11-30 21:00:00.000 +0000 UTC,"Raid Day — meet at Union Plaza, lobby at :05.","33.945171,-118.324769",19,8,false,https://campfire.example/admin/4476222f-1e30-4981-817c-42f5cd2f349f
525b9437-37f6-484c-971c-98b58418d824,Mega Latios Raid Day at Maplefield Library,2026-06-19 23:00:00.000 +0000 UTC,2026-06-20 00:00:00.000 +0000 UTC,"Raid Day — meet at Stonehaven Square, trade after.","33.936568,-118.325647",42,19,false,https://campfire.example/admin/4b86cfba-829c-4251-8b34-e0527ac9522f
cbcec0ab-619a-489b-9d7b-bc828c9282f6,Gigantamax Toxtricity Max Battle Day at the Lakeside fountain,2024-09-09 22:00:00.000 +0000 UTC,2024-09-09 23:00:00.000 +0000 UTC,"Max Battle Day — meet at the Harbor gym, all welcome.","34.028197,-118.228598",41,35,false,https://campfire.example/admin/f208691e-4721-4ece-91df-6972230def66
a766b61b-2e6f-45be-a0d1-ffcafad2a1ab,Wooloo Spotlight Hour at the Lakeside fountain,2025-11-21 11:00:00.000 +0000 UTC,2025-11-21 12:00:00.000 +0000 UTC,"Spotlight Hour — meet at the Lakeside fountain, trade after.","33.916279,-118.305611",29,23,false,https://campfire.example/admin/87ddca99-8c70-4022-80e0-f960b3043a81
0248f134-7a42-411d-a672-4d8521d865dd,Gigantamax Toxtricity Max Battle Day at the Harbor gym,2024-04-28 20:00:00.000 +0000 UTC,2024-04-28 21:00:00.000 +0000 UTC,"Max Battle Day — meet at the Lakeside fountain, trade after.","33.958674,-118.290976",8,8,false,https://campfire.example/admin/210fda85-b85f-4340-b9f6-458e1bf4a577
9078eb53-43d5-41ca-997d-fc66e89f8bef,Gigantamax Lapras Max Battle Day at Maplefield Library,2024-08-10 11:00:00.000 +0000 UTC,2024-08-10 12:00:00.000 +0000 UTC,"Max Battle Day — meet at Rivertown Park, bring remotes.","34.159567,-118.272423",31,12,false,https://campfire.example/admin/c5204c16-c573-4213-9ba5-316ea61edb43
0a2066d3-b556-4be1-9b12-bf6bb2a8d907,Origin Dialga Raid Hour at the Lakeside fountain,2024-01-30 21:00:00.000 +0000 UTC,2024-01-30 22:00:00.000 +0000 UTC,"Raid Hour — meet at Rivertown Park, lobby at :05.","34.053493,-118.225839",4,1,false,https://campfire.example/admin/5a5bf3cf-6145-4d57-86fe-a20c71ba7a63


User RSVPs
Event Id,Event Title,Event Start Time,Event End Time,Event Description,Event Latlng,RSVP count,Check-in count,isCA/CL,Admin URL
810f566b-3e25-4740-9faf-0d3e240505b7,Shadow Raids Team GO Rocket Takeover at Union Plaza,2025-10-16 21:00:00.000 +0000 UTC,2025-10-16 22:00:00.000 +0000 UTC,"Team GO Rocket Takeover — meet at Union Plaza, lobby at :05.","34.169097,-118.234184",35,21,false,https://campfire.example/admin/a81aaf20-a225-4d16-9dc3-d05b9231ae7d
50361fb8-b9ed-4969-b19c-d982f5b16587,Zacian Raid Hour at Rivertown Park,2025-04-14 19:00:00.000 +0000 UTC,2025-04-14 20:00:00.000 +0000 UTC,"Raid Hour — meet at Stonehaven Square, trade after.","34.171194,-118.225334",58,36,false,https://campfire.example/admin/aca13492-f05b-475e-bafb-492c7bb203c1
f2a4a0b7-fa27-4931-b431-b0b5b4caa210,Palkia Raid Hour at the Harbor gym,2026-04-25 19:00:00.000 +0000 UTC,2026-04-25 20:00:00.000 +0000 UTC,"Raid Hour — meet at Stonehaven Square, all welcome.","34.043946,-118.194330",31,25,false,https://campfire.example/admin/688bc77d-b232-4880-ad1f-77e35234e53b
9705eba7-070f-41b9-92ca-63186495688c,Genesect Raid Hour at the Lakeside fountain,2024-09-11 18:00:00.000 +0000 UTC,2024-09-11 19:00:00.000 +0000 UTC,"Raid Hour — meet at Rivertown Park, all welcome.","34.149699,-118.261322",47,21,false,https://campfire.example/admin/1b88abe8-85cd-4377-ad05-db8290624b94
5b590039-2a5e-4c03-b6ce-ef20dc42732f,holiday Trainer meetup at Brightport Pier,2025-06-22 22:00:00.000 +0000 UTC,2025-06-22 23:00:00.000 +0000 UTC,"Trainer meetup — meet at the Harbor gym, bring remotes.","33.993478,-118.097900",52,19,false,https://campfire.example/admin/8fee5eac-c73f-4ec7-8e72-e4a0b4b8559e
62990296-268f-4a10-ae87-51bb332fb112,Deoxys Raid Hour at the Lakeside fountain,2024-05-27 19:00:00.000 +0000 UTC,2024-05-27 20:00:00.000 +0000 UTC,"Raid Hour — meet at the Harbor gym, bring remotes.","33.917152,-118.297212",14,8,false,https://campfire.example/admin/92ccd900-608f-482b-bb54-d054fa918c7f
86ca4d27-35d3-4435-a39e-582c54dce473,Larvitar Community Day at Stonehaven Square,2024-11-02 22:00:00.000 +0000 UTC,2024-11-03 01:00:00.000 +0000 UTC,"Community Day — meet at Maplefield Library, bring remotes.","33.978622,-118.290131",49,47,false,https://campfire.example/admin/8c4e0a71-e43d-4fe9-8efe-b646743db517
18d0dfd5-6c73-48fe-bf79-7db627adb907,Mega Latios Raid Day at Stonehaven Square,2024-06-10 21:00:00.000 +0000 UTC,2024-06-10 22:00:00.000 +0000 UTC,"Raid Day — meet at the Lakeside fountain, lobby at :05.","34.169741,-118.122477",25,23,false,https://campfire.example/admin/cd65d554-c49a-4c69-8ce1-adfedbb5698c
31a50e49-ded8-4700-a11b-b92766f1e05c,Mega Latios Raid Day at Union Plaza,2024-05-09 22:00:00.000 +0000 UTC,2024-05-09 23:00:00.000 +0000 UTC,"Raid Day — meet at the Lakeside fountain, all welcome.","34.143776,-118.083395",33,18,false,https://campfire.example/admin/e4fba7b6-e8cd-429e-a4ab-ea6609c317fc
af0a9879-1351-4076-b303-7543c3bc7fc0,Gible Community Day at Stonehaven Square,2024-12-18 20:00:00.000 +0000 UTC,2024-12-18 23:00:00.000 +0000 UTC,"Community Day — meet at Rivertown Park, trade after.","34.081635,-118.382474",34,24,false,https://campfire.example/admin/892aca51-a7ef-4974-a867-9ee6b1563753
8b095534-0744-478b-b8eb-6f14c1045104,Fossil Research Day at Brightport Pier,2024-12-26 21:00:00.000 +0000 UTC,2024-12-26 22:00:00.000 +0000 UTC,"Research Day — meet at Brightport Pier, trade after.","34.079989,-118.401399",5,2,false,https://campfire.example/admin/75aff085-d741-4a8d-97d4-05aa963b7b6a
156f4f46-dd52-4df1-aa3a-0add9df0d416,Gigantamax Toxtricity Max Battle Day at Rivertown Park,2025-04-20 17:00:00.000 +0000 UTC,2025-04-20 18:00:00.000 +0000 UTC,"Max Battle Day — meet at Stonehaven Square, lobby at :05.","34.165353,-118.369670",47,28,false,https://campfire.example/admin/a9b69bd4-757a-4696-bde6-f4c56beb7525
2e247e0c-4b03-4292-ad92-b9de35f5f3c5,Dialga Raid Hour at Rivertown Park,2024-03-10 22:00:00.000 +0000 UTC,2024-03-10 23:00:00.000 +0000 UTC,"Raid Hour — meet at Union Plaza, lobby at :05.","34.013733,-118.171077",3,1,false,https://campfire.example/admin/d8c5d30d-6cdd-458f-b2c1-cab249f9d619
446f6275-e04f-40d2-b9e6-42ed5ae986fb,Shadow Kyogre Raid Hour at Stonehaven Square,2025-02-28 20:00:00.000 +0000 UTC,2025-02-28 21:00:00.000 +0000 UTC,"Raid Hour — meet at Maplefield Library, lobby at :05.","33.946357,-118.128023",43,2,true,https://campfire.example/admin/b55198bf-b2f6-4177-809b-0f0f8f6ea3a5
ed4f9054-05ca-4d1a-b906-1a7c978f565e,Rowlet Community Day at the Harbor gym,2026-01-24 12:00:00.000 +0000 UTC,2026-01-24 15:00:00.000 +0000 UTC,"Community Day — meet at the Harbor gym, bring remotes.","34.142851,-118.130041",27,3,false,https://campfire.example/admin/25d3e3c4-2fe7-4905-a4f0-343e14b5b88b
05cfc7d2-6d48-47a1-abf1-53d41d30a0c0,Dynamax Beldum Max Battle Day at the Lakeside fountain,2024-12-05 17:00:00.000 +0000 UTC,2024-12-05 18:00:00.000 +0000 UTC,"Max Battle Day — meet at the Lakeside fountain, lobby at :05.","34.143176,-118.409273",29,25,false,https://campfire.example/admin/d1f00446-c84e-4109-99d8-9e4b57e6ec34
ba7a4029-374b-4636-911a-624b0323d6af,GO Fest 2025 meetup at Union Plaza,2024-12-06 18:00:00.000 +0000 UTC,2024-12-07 02:00:00.000 +0000 UTC,"GO Fest — meet at Union Plaza, lobby at :05.","33.922517,-118.190088",47,46,false,https://campfire.example/admin/65256bab-977f-4373-a110-1fa3d794f3f5
228f3fb2-7ba9-428b-8dd2-9b1eaea67ca1,Giovanni Team GO Rocket Takeover at Stonehaven Square,2024-03-29 22:00:00.000 +0000 UTC,2024-03-29 23:00:00.000 +0000 UTC,"Team GO Rocket Takeover — meet at the Lakeside fountain, lobby at :05.","34.157234,-118.300779",10,7,false,https://campfire.example/admin/120116bb-7130-49c0-850b-41d02560cd7a
dfd49b8c-ee2f-48b2-8bb4-d9f4a73783b8,Origin Dialga Raid Hour at Maplefield Library,2025-01-20 21:00:00.000 +0000 UTC,2025-01-20 22:00:00.000 +0000 UTC,"Raid Hour — meet at Brightport Pier, bring remotes.","34.156488,-118.239190",8,6,false,https://campfire.example/admin/7bf6e8dd-d546-4e5c-9724-607057e509a5
3479c48c-4c6f-4dce-850f-bc5dd95a4372,Kyogre Raid Hour at the Harbor gym,2026-05-16 20:00:00.000 +0000 UTC,2026-05-16 21:00:00.000 +0000 UTC,"Raid Hour — meet at the Lakeside fountain, lobby at :05.","34.162102,-118.314184",36,15,false,https://campfire.example/admin/7d9947e4-c54a-4bf1-86c1-05f1550135de
a7986237-96b4-4cee-9651-7f373267f885,Dewpider Spotlight Hour at Union Plaza,2024-05-01 21:00:00.000 +0000 UTC,2024-05-01 22:00:00.000 +0000 UTC,"Spotlight Hour — meet at Rivertown Park, all welcome.","33.913940,-118.367373",19,13,false,https://campfire.example/admin/d5f89661-d48f-4111-b6de-bc62380ff9de
76930674-11aa-45fc-a8c6-c7a232de0d22,Machop Community Day at the Lakeside fountain,2026-01-12 17:00:00.000 +0000 UTC,2026-01-12 20:00:00.000 +0000 UTC,"Community Day — meet at Maplefield Library, trade after.","34.075052,-118.145406",23,12,false,https://campfire.example/admin/2a5dfed4-056e-49cf-8e30-0b69907bc298
073c4b84-a6b1-49f9-b650-facc0c902640,Eevee Spotlight Hour at Stonehaven Square,2025-02-25 21:00:00.000 +0000 UTC,2025-02-25 22:00:00.000 +0000 UTC,"Spotlight Hour — meet at Union Plaza, bring remotes.","34.134950,-118.311751",25,7,false,https://campfire.example/admin/83539804-e455-495c-a7cb-31d39c59214c
e0078960-a022-47eb-b382-d2593360b336,Machop Community Day at Brightport Pier,2025-10-09 19:00:00.000 +0000 UTC,2025-10-09 22:00:00.000 +0000 UTC,"Community Day — meet at the Harbor gym, lobby at :05.","34.011126,-118.077364",55,21,false,https://campfire.example/admin/af966144-a8e8-4063-8dd4-66c68196d361
a99cfcac-1a76-40ba-b60b-244db99defe0,GO Fest 2026 meetup at Stonehaven Square,2025-12-13 20:00:00.000 +0000 UTC,2025-12-14 04:00:00.000 +0000 UTC,"GO Fest — meet at the Lakeside fountain, lobby at :05.","34.132243,-118.088736",38,14,false,https://campfire.example/admin/d265e8a2-f227-4360-8325-07f921875d11
7ee4c1ef-ccc9-4846-af21-2331dbdffec6,Dynamax Beldum Max Battle Day at the Lakeside fountain,2026-01-06 16:00:00.000 +0000 UTC,2026-01-06 17:00:00.000 +0000 UTC,"Max Battle Day — meet at Rivertown Park, trade after.","34.091640,-118.355988",52,13,false,https://campfire.example/admin/733393f1-be05-4f98-899c-56d2aba380aa
4b07760e-8087-4a57-84c2-291169194f95,Kyogre Raid Hour at Rivertown Park,2025-10-26 20:00:00.000 +0000 UTC,2025-10-26 21:00:00.000 +0000 UTC,"Raid Hour — meet at Maplefield Library, trade after.","34.011047,-118.248552",54,11,false,https://campfire.example/admin/6f38868e-8766-4090-a3dc-4b66397a59f3
c7a6851a-83b6-42e1-8fd0-31bf34d9c149,Water Festival Research Day at Maplefield Library,2024-07-21 22:00:00.000 +0000 UTC,2024-07-21 23:00:00.000 +0000 UTC,"Research Day — meet at Stonehaven Square, all welcome.","33.937766,-118.334031",11,2,true,https://campfire.example/admin/a9dbdcea-9016-4c8f-a6da-acaa93814778
aa042ac9-e47c-4670-8d7b-fb0c0188e207,Wobbuffet Spotlight Hour at the Lakeside fountain,2024-03-23 19:00:00.000 +0000 UTC,2024-03-23 20:00:00.000 +0000 UTC,"Spotlight Hour — meet at the Lakeside fountain, bring remotes.","33.973443,-118.182336",36,35,false,https://campfire.example/admin/02bcc50f-6b77-40da-b211-e2b9db685fc2
dc0d1c7f-c692-47a6-939e-98a190cab37e,Bulbasaur Community Day at Stonehaven Square,2024-08-31 22:00:00.000 +0000 UTC,2024-09-01 01:00:00.000 +0000 UTC,"Community Day — meet at Stonehaven Square, bring remotes.","34.171050,-118.359009",15,9,false,https://campfire.example/admin/f37c242f-4e8c-4ff5-96b1-af988807f8cd
1d331e77-8d38-4d4c-8aaf-f6026212fb4b,Zacian Raid Hour at Brightport Pier,2025-10-20 13:00:00.000 +0000 UTC,2025-10-20 14:00:00.000 +0000 UTC,"Raid Hour — meet at Union Plaza, lobby at :05.","33.940387,-118.206187",32,22,false,https://campfire.example/admin/b52b02ef-0774-46e2-b074-3e6b3d310044
